img_name,img_class,img_bbox,seg_class,seg_obj,bbox_label
2011_001698,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['281', '273', '204', '189'], ['249', '215', '200', '175'], ['284', '272', '196', '184']]",,,"['bicycle', 'car', 'person']"
2008_006564,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['121', '166', '306', '212'], ['1', '207', '326', '334']]",,,"['aeroplane', 'aeroplane']"
2008_001520,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '5', '381', '500'], ['100', '201', '366', '500']]",,,"['person', 'person']"
2012_000782,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['352', '162', '333', '83']]",,,['person']
2008_004620,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['36', '39', '373', '475']]",,,['bird']
2011_003953,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['378', '107', '424', '78']]",,,['person']
2011_005058,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['241', '16', '360', '15']]",,,['person']
2011_001955,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['484', '322', '332', '63'], ['345', '206', '332', '59']]",,,"['person', 'person']"
2009_003460,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['63', '51', '325', '309'], ['107', '84', '325', '316'], ['146', '124', '320', '311'], ['174', '148', '327', '314'], ['239', '218', '327', '313'], ['276', '247', '334', '314'], ['279', '254', '323', '313'], ['330', '305', '320', '309'], ['274', '252', '315', '308'], ['383', '359', '325', '317'], ['427', '413', '325', '318'], ['323', '278', '358', '323']]",,,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']"
2009_002105,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[['428', '247', '273', '145'], ['119', '28', '258', '222'], ['177', '161', '242', '225']]",,,"['bus', 'car', 'motorbike']"
2008_002736,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[['80', '107', '285', '375'], ['222', '131', '390', '316'], ['370', '118', '500', '323'], ['381', '244', '416', '361'], ['323', '236', '351', '326'], ['212', '312', '500', '375'], ['1', '164', '64', '375']]",,,"['person', 'person', 'person', 'bottle', 'bottle', 'diningtable', 'person']"
2009_004197,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['336', '68', '283', '194'], ['451', '333', '262', '209'], ['500', '477', '248', '228'], ['75', '1', '259', '205']]",,,"['bus', 'bus', 'car', 'bus']"
2011_004282,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['493', '46', '375', '11']]",,,['person']
2011_001126,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['500', '2', '375', '173']]",,,['train']
2009_005292,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['369', '44', '284', '113']]",,,['train']
2012_002846,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['456', '285', '375', '88']]",,,['person']
2011_001414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['275', '2', '354', '65']]",,,['cat']
2010_004561,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[['103', '70', '355', '309'], ['73', '37', '353', '308'], ['26', '1', '345', '307'], ['165', '1', '412', '1']]",,,"['person', 'person', 'person', 'boat']"
2009_004630,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['179', '48', '302', '252'], ['100', '16', '294', '253'], ['22', '2', '288', '262'], ['39', '1', '268', '249'], ['227', '187', '276', '253'], ['276', '211', '279', '245'], ['305', '236', '280', '253'], ['316', '278', '265', '248'], ['334', '302', '269', '254'], ['370', '310', '283', '250'], ['398', '363', '264', '253'], ['500', '483', '274', '253'], ['456', '417', '263', '252'], ['471', '444', '265', '247']]",,,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']"
2009_000290,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['266', '201', '201', '161'], ['366', '357', '199', '174'], ['376', '368', '197', '171'], ['141', '130', '190', '181']]",,,"['bus', 'person', 'person', 'car']"
2011_003638,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['477', '424', '318', '143']]",,,['person']
2009_002614,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['416', '8', '278', '82']]",,,['aeroplane']
2011_003023,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[['244', '149', '243', '166'], ['302', '227', '234', '149'], ['161', '151', '88', '67']]",,,"['sheep', 'sheep', 'person']"
2010_005377,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['479', '14', '331', '96']]",,,['car']
2009_001426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['500', '209', '375', '236'], ['479', '383', '254', '182'], ['238', '157', '375', '191'], ['278', '249', '198', '137'], ['139', '68', '193', '127'], ['54', '1', '254', '171']]",,,"['diningtable', 'chair', 'chair', 'chair', 'chair', 'chair']"
2012_000641,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['267', '211', '290', '96']]",,,['person']
2008_001071,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '28', '500', '274'], ['272', '164', '500', '312']]",,,"['cat', 'cat']"
2009_000651,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['484', '17', '337', '31']]",,,['dog']
2008_008440,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[['1', '58', '37', '109'], ['151', '20', '236', '212'], ['226', '50', '317', '208'], ['309', '50', '387', '135'], ['23', '138', '120', '375'], ['103', '113', '186', '224'], ['197', '113', '283', '210'], ['287', '109', '405', '224'], ['354', '131', '495', '375'], ['23', '206', '447', '368'], ['71', '104', '78', '117'], ['94', '103', '103', '118'], ['88', '104', '96', '117'], ['83', '103', '89', '115'], ['78', '103', '83', '114']]",,,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'diningtable', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle']"
2009_005202,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['371', '1', '375', '90'], ['500', '322', '375', '227'], ['250', '30', '375', '168'], ['321', '250', '102', '53'], ['430', '278', '291', '102'], ['111', '28', '160', '69']]",,,"['diningtable', 'chair', 'chair', 'chair', 'chair', 'chair']"
2011_002359,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['453', '2', '373', '114'], ['313', '17', '375', '84'], ['427', '195', '375', '35'], ['276', '54', '363', '203'], ['219', '162', '242', '199']]",,,"['sofa', 'person', 'person', 'person', 'bottle']"
2009_003347,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['283', '210', '315', '110'], ['464', '46', '375', '1']]",,,"['bottle', 'person']"
2010_006104,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['247', '202', '268', '133']]",,,['person']
2011_005341,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '375', '1']]",,,['person']
2011_000036,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[['285', '130', '230', '90'], ['142', '1', '375', '213'], ['280', '234', '20', '1']]",,,"['tvmonitor', 'chair', 'pottedplant']"
2012_003081,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['392', '37', '345', '105']]",,,['person']
2011_000520,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['388', '110', '375', '36']]",,,['person']
2011_001803,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['493', '344', '375', '52'], ['183', '1', '375', '20']]",,,"['person', 'person']"
2008_003578,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['1', '1', '479', '333'], ['373', '94', '414', '232'], ['420', '86', '473', '230'], ['402', '77', '442', '219'], ['484', '95', '500', '183']]",,,"['train', 'person', 'person', 'person', 'person']"
2011_004950,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['446', '125', '375', '8']]",,,['person']
2008_003048,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '1', '458', '323']]",,,['cat']
2010_003470,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['500', '485', '195', '123'], ['466', '428', '212', '122'], ['500', '272', '235', '79']]",,,"['person', 'person', 'train']"
2008_006429,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['56', '109', '228', '335'], ['198', '36', '403', '337']]",,,"['horse', 'horse']"
2008_005964,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['61', '76', '461', '375'], ['1', '16', '241', '375'], ['153', '1', '500', '375']]",,,"['dog', 'person', 'sofa']"
2008_004482,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['27', '97', '109', '209'], ['1', '125', '59', '375'], ['102', '107', '212', '375'], ['166', '97', '256', '375'], ['269', '91', '391', '371'], ['355', '152', '441', '297'], ['1', '111', '134', '246'], ['51', '175', '118', '282'], ['356', '150', '500', '254']]",,,"['person', 'person', 'person', 'person', 'person', 'person', 'car', 'bicycle', 'car']"
2008_007317,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['159', '76', '392', '366']]",,,['bird']
2008_000371,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['189', '129', '374', '276'], ['191', '146', '216', '179'], ['259', '95', '305', '208']]",,,"['horse', 'horse', 'person']"
2008_007970,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '49', '500', '253'], ['311', '156', '371', '331']]",,,"['aeroplane', 'person']"
2008_003636,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '1', '375', '500']]",,,['pottedplant']
2008_007537,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['101', '195', '177', '249'], ['286', '85', '385', '251']]",,,"['dog', 'person']"
2011_005290,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['180', '93', '310', '86']]",,,['person']
2010_003725,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['439', '33', '333', '1']]",,,['sheep']
2010_005301,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['493', '20', '221', '79'], ['196', '104', '100', '60'], ['255', '161', '111', '75'], ['340', '250', '104', '76'], ['406', '328', '97', '74'], ['463', '396', '97', '70']]",,,"['aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane']"
2011_001608,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['499', '372', '355', '189'], ['440', '311', '353', '108'], ['350', '89', '352', '123']]",,,"['dog', 'person', 'person']"
2012_001836,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['282', '206', '227', '101']]",,,['person']
2010_000249,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['51', '40', '182', '162'], ['57', '48', '181', '165'], ['326', '153', '186', '133'], ['68', '11', '235', '177'], ['36', '1', '254', '175']]",,,"['person', 'person', 'train', 'car', 'car']"
2008_004292,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['283', '224', '352', '278'], ['476', '238', '499', '264']]",,,"['sheep', 'sheep']"
2010_002425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['294', '1', '468', '71']]",,,['cat']
2012_002727,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['282', '248', '368', '298']]",,,['person']
2009_003974,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['456', '33', '281', '99']]",,,['car']
2010_003807,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['333', '12', '472', '154']]",,,['car']
2010_006753,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['327', '159', '375', '110']]",,,['person']
2011_000533,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['353', '99', '367', '89']]",,,['person']
2011_002019,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['499', '190', '297', '53'], ['206', '1', '375', '1']]",,,"['cow', 'person']"
2009_000217,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['165', '1', '375', '223'], ['32', '14', '193', '171'], ['30', '13', '125', '102'], ['40', '21', '86', '64']]",,,"['sofa', 'pottedplant', 'pottedplant', 'pottedplant']"
2010_005584,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['352', '1', '299', '130'], ['355', '279', '227', '1']]",,,"['dog', 'chair']"
2012_002493,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['254', '219', '240', '180']]",,,['person']
2011_006107,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['213', '136', '205', '35'], ['88', '37', '100', '3']]",,,"['person', 'person']"
2009_000756,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['489', '12', '313', '27']]",,,['bicycle']
2012_001576,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '314', '339', '67']]",,,['person']
2007_007582,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['57', '47', '333', '454']]",,,['person']
2010_005732,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '181', '375', '1']]",,,['cat']
2008_001661,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['152', '1', '500', '375']]",,,['person']
2010_001293,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '142', '257', '91'], ['500', '1', '333', '8'], ['206', '1', '333', '97']]",,,"['dog', 'sofa', 'person']"
2010_000910,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['239', '61', '483', '167'], ['375', '233', '373', '203'], ['355', '256', '349', '99']]",,,"['cow', 'bicycle', 'person']"
2010_000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['341', '123', '313', '13'], ['410', '294', '236', '13'], ['500', '418', '290', '198'], ['498', '362', '80', '1'], ['500', '1', '333', '219'], ['234', '1', '188', '1']]",,,"['cat', 'chair', 'chair', 'chair', 'diningtable', 'diningtable']"
2008_000328,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['168', '147', '333', '350'], ['151', '185', '274', '439']]",,,"['person', 'motorbike']"
2010_003742,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['453', '73', '231', '1'], ['239', '160', '303', '131']]",,,"['sheep', 'dog']"
2012_001161,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['103', '33', '240', '105'], ['389', '339', '199', '130']]",,,"['person', 'person']"
2010_001689,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['387', '26', '357', '60'], ['500', '1', '347', '1']]",,,"['dog', 'person']"
2010_003341,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '324', '1']]",,,['dog']
2010_004838,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['443', '1', '375', '1'], ['441', '216', '347', '109']]",,,"['person', 'bottle']"
2011_004190,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['285', '113', '246', '103']]",,,['person']
2011_000921,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['413', '1', '375', '192']]",,,['person']
2011_003755,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['491', '270', '370', '52']]",,,['person']
2008_006220,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['259', '121', '316', '169'], ['20', '1', '500', '326'], ['1', '4', '23', '68']]",,,"['dog', 'car', 'car']"
2009_002843,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['466', '69', '349', '16']]",,,['bus']
2008_007709,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['61', '156', '388', '424']]",,,['bird']
2008_001541,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['39', '7', '88', '75'], ['193', '113', '213', '139'], ['247', '223', '257', '242'], ['268', '213', '277', '229'], ['220', '140', '234', '161'], ['209', '126', '223', '151'], ['339', '212', '370', '237'], ['307', '212', '320', '224']]",,,"['pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'car', 'car']"
2008_008676,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['1', '160', '309', '329'], ['283', '189', '307', '265'], ['305', '190', '329', '266'], ['321', '191', '337', '242'], ['364', '63', '500', '375']]",,,"['train', 'person', 'person', 'person', 'person']"
2011_003526,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['395', '29', '475', '22'], ['288', '128', '475', '154']]",,,"['person', 'person']"
2008_000561,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['225', '244', '426', '476'], ['16', '96', '264', '476'], ['98', '3', '299', '397'], ['236', '21', '390', '290'], ['319', '72', '499', '465']]",,,"['person', 'person', 'person', 'person', 'person']"
2008_004546,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['117', '202', '171', '323'], ['1', '155', '40', '257'], ['102', '384', '159', '500'], ['185', '106', '241', '224'], ['255', '147', '322', '269'], ['109', '357', '163', '459'], ['122', '173', '166', '250'], ['198', '90', '236', '140'], ['271', '124', '306', '191'], ['2', '123', '42', '189']]",,,"['horse', 'horse', 'horse', 'horse', 'horse', 'person', 'person', 'person', 'person', 'person']"
2010_005753,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['291', '92', '398', '120']]",,,['dog']
2011_006557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['367', '134', '202', '39']]",,,['person']
2010_003249,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '156', '375', '1']]",,,['cat']
2011_004836,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['361', '1', '500', '15']]",,,['person']
2012_002557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['310', '164', '438', '148'], ['158', '44', '500', '75']]",,,"['person', 'person']"
2010_001039,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '25', '270', '57']]",,,['aeroplane']
2010_005668,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['479', '24', '412', '14']]",,,['cow']
2009_004856,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['243', '23', '333', '1']]",,,['bottle']
2010_001360,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['253', '5', '183', '81']]",,,['car']
2012_002933,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['256', '79', '240', '62']]",,,['person']
2010_006573,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['262', '115', '225', '75']]",,,['person']
2011_004391,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['224', '93', '257', '66']]",,,['person']
2012_004185,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['291', '156', '269', '48']]",,,['person']
2010_001315,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['424', '99', '215', '79']]",,,['car']
2011_003535,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['263', '180', '261', '122']]",,,['person']
2009_003002,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['326', '120', '204', '94']]",,,['bird']
2011_007093,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['297', '84', '202', '1']]",,,['person']
2010_005309,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['336', '148', '246', '46']]",,,['train']
2009_000287,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['437', '220', '180', '63']]",,,['dog']
2008_008506,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['82', '219', '287', '318']]",,,['bird']
2008_004022,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['102', '65', '349', '302']]",,,['cat']
2012_000978,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['437', '242', '375', '56'], ['258', '58', '375', '45']]",,,"['person', 'person']"
2008_004076,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['206', '84', '370', '295']]",,,['person']
2008_001881,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['13', '1', '239', '372'], ['214', '1', '491', '375']]",,,"['person', 'person']"
2009_000563,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '305', '77'], ['477', '339', '354', '17']]",,,"['sofa', 'person']"
2011_003909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['268', '159', '452', '120']]",,,['person']
